"family","genus","species","lme","fao","level","FB_E_Code","source","type.length","taxo","b","a"
"Centracanthidae","Spicara","maena",25,27,"species",230,"fb","TL","spe-LME",3.03833333651225,0.0105733335949481
"Sparidae","Pagellus","bogaraveo",25,27,"species",230,"fb","TL","spe-LME",2.94599997997284,0.0173949995078146
"Molidae","Mola","mola",25,27,"species",230,"fb","TL","spe-FAO",3.02499997615814,0.0516999997198582
"Scorpaenidae","Scorpaena","",25,27,"genus",230,"fb","TL","gen-LME",3.09837145464761,0.0162542857828417
"Bothidae","Arnoglossus","rueppelii",25,27,"species",230,"fb","TL","spe-LME",3.00999999046326,0.00510000018402934
"Rajidae","Raja","miraletus",25,27,"species",230,"fb","TL","spe-LME",3.14299996693929,0.00296333331304292
"Atherinidae","Atherina","presbyter",25,27,"species",230,"fb","TL","spe-LME",3.04999995231628,0.0063999998383224
"Sparidae","Sarpa","salpa",25,27,"species",230,"fb","TL","spe-LME",2.99750000238419,0.0173649997450411
"Rajidae","Raja","undulata",25,27,"species",230,"fb","TL","spe-LME",3.03999996185303,0.00619500013999641
"Carangidae","Trachurus","mediterraneus",25,27,"species",230,"fb","TL","spe-LME",2.68350005149841,0.0213999995030463
"Mullidae","Mullus","barbatus barbatus",25,27,"species",230,"fb","TL","spe-LME",3.01774996519089,0.00870750010653865
"Sparidae","Diplodus","bellottii",25,27,"species",230,"fb","TL","spe-LME",3.23300004005432,0.00917600011453032
"Sparidae","Pagrus","auriga",25,27,"species",230,"fb","TL","spe-Ocean",3,0.0190519746392965
"Tetraodontidae","Sphoeroides","pachygaster",25,27,"species",230,"fb","TL","spe-LME",3.01600003242493,0.0172000005841255
"Cynoglossidae","Symphurus","nigrescens",25,27,"species",230,"fb","TL","spe-LME",2.98300004005432,0.00769999995827675
"Scophthalmidae","Scophthalmus","maximus",25,27,"species",230,"fb","TL","spe-FAO",3.01262503862381,0.0171900000423193
"Sparidae","Diplodus","annularis",25,27,"species",230,"fb","TL","spe-LME",3.17654001712799,0.0113079999573529
"Phycidae","Phycis","phycis",25,27,"species",230,"fb","TL","spe-LME",3.15899991989136,0.00669499998912215
"Trachinidae","Echiichthys","vipera",25,27,"species",230,"fb","TL","spe-LME",3.04999995231628,0.010499999858439
"Triglidae","Lepidotrigla","dieuzeidei",25,27,"species",230,"fb","TL","spe-LME",3.12349998950958,0.0082999998703599
"Triglidae","Lepidotrigla","cavillone",25,27,"species",230,"fb","TL","spe-LME",3.1476666132609,0.00819999988501271
"Sparidae","Sparus","aurata",25,27,"species",230,"fb","TL","spe-LME",3.03799998760223,0.0148599999956787
"Pentanchidae","Galeus","atlanticus",25,27,"species",230,"fb","TL","spe-LME",3.0699999332428,0.00230000005103648
"Uranoscopidae","Uranoscopus","scaber",25,27,"species",230,"fb","TL","spe-LME",2.8289999961853,0.0305000003427267
"Scophthalmidae","Scophthalmus","rhombus",25,27,"species",230,"fb","TL","spe-LME",2.98000001907349,0.0136000001803041
"Sparidae","Pagellus","bellottii",25,27,"species",230,"fb","TL","spe-LME",3.00450003147125,0.0137999998405576
"Sebastidae","Sebastes","viviparus",24,27,"species",235,"fb","TL","spe-LME",3.13700008392334,0.0115000000223517
"Anarhichadidae","Anarhichas","lupus",24,27,"species",235,"fb","TL","spe-LME",3.15966669718424,0.00510000018402934
"Centrolophidae","Schedophilus","medusophagus",24,27,"species",235,"fb","TL","spe-Ocean",3,0.0123215625062585
"Phycidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.38899993896484,0.00219999998807907
"Trachipteridae","Trachipterus","arcticus",24,27,"species",235,"fb","TL","spe-FAO",3,0.00182999996468425
"Rajidae","Dipturus","nidarosiensis",24,27,"species",235,"fb","TL","gen-FAO",3.53900003433228,0.00047999998787418
"Zoarcidae","Zoarces","viviparus",24,27,"species",235,"fb","TL","fam-FAO",3.26167494058609,0.00362999997560109
"Gasterosteidae","Gasterosteus","aculeatus aculeatus",24,27,"species",235,"fb","TL","gen-FAO",3.04900002479553,0.010499999858439
"Gobiidae","Crystallogobius","linearis",24,27,"species",235,"fb","TL","fam-LME",3,0.0110999997705221
"Anguillidae","Anguilla","",24,27,"genus",235,"fb","TL","gen-LME",3.20050001144409,0.00098283332772553
"Anguillidae","Anguilla","",22,27,"genus",139,"fb","TL","gen-LME",3.18042860712324,0.00101942855898025
"Triglidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.15299998630177,0.00592181823131713
"Zeidae","Zenopsis","conchifer",24,27,"species",235,"fb","TL","spe-FAO",3.06150007247925,0.0186149996006861
"Stomiidae","Stomias","boa ferox",24,27,"species",235,"fb","TL","gen-Ocean",3.10599994659424,0.00126000004820526
"Phycidae",NA,"",22,27,"family",139,"fb","TL","fam-LME",3.38899993896484,0.00219999998807907
"Parazenidae","Cyttopsis","rosea",24,27,"species",235,NA,NA,NA,3,0.01698
"Parazenidae","Cyttopsis","rosea",25,27,"species",230,NA,NA,NA,3,0.01698
"Callanthiidae","Callanthias","ruber",25,27,"species",230,NA,NA,NA,3.08,0.00977
"Chaunacidae","Chaunax","pictus",25,27,"species",230,NA,NA,NA,3,0.01995
